CHAINS,OTOM,INPUT1,INPUT2,NRG,OUTPUT1,OUTPUT2,OTOMRO,CHEMIST WALLET,initateReaction() TX HASH,analyseReactions() TX HASH,NOTES
1-chain,Ct-14,Dz-7,Dz-7,238,Ct-14,,142357,0x8eb48f7dcc00655e931fde29beaa3311021438f9,0xca2d4e26b0ff9a43324cc0489b9d4d27ab957930ea03aa090bc2de86bb0589fc,0xb5601ce2afe5a6b5cb792297df662bfd757b08a3908fdf804b00527f71e1ab48,
1-chain,P-22,As-5,Xj-17,340,P-22,,82616,0xd9b4c32c1b458d04440c666e69a7609edf20f464,0xac53a984061a185efa6007bc4f4a6ddcac11ac1267a0e2563c7dd73af1e6a15a,0x68c437d317fef9394a313c34516e20ea72a330c3ea16964e531f119caedf27bf,
1-chain,Xj-20,Sr-3,Ct-17,422,Xj-20,,421609,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xe642de3f547323af32ddcf37caa8d6556c3fc96588a83bfe9da311dc44b13378,0x8ef64432a0054e66505998cd3cdddf0a4d73f371a99c41a95619fee78b9dd9ed,
1-chain,Nd-29,Vi-10,Eb-19,453,Nd-29,,115888,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xf88425028638b2589c7edbaeae27a39dc44703c61d415fa0e6b9b20023caa069,0xd5cd26571d2eaa160c803bce881c1e7c603daaf1a106f0953b9323ccdd36e4eb,
1-chain,Cl-28,Vi-11,Ct-17,481,Cl-28,,115886,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xa3f7d6d77e6cc6a9d5ed625faf2aea52f719bfd506dacc21ce715b0b594aa43d,0x29273f54ef1114b99d76b8223644afbedc1c94fcfad55b7ee9e761e5409786ba,
1-chain,Lu-36,As-5,K-31,486,Lu-36,,265394,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x6db401691b22e4481ee71c7720febf20aaa1f9ffa44f881d806847e9ef906890,0x3373faebf90b3450d5e42a5e06be2749998f3dc229d7eb8fc4cfe21586ae804b,
1-chain,Lu-35,As-5,Nd-30,486,Lu-35,,133408,0xf8d0c9f300d0649861963ebae0bb568533619448,0x5141a0acdc1707aad36cbb38dec85dc97b42e89e714f6d51b79f51bf5247499f,0xe8b5db3efbf11cb2005af94e77366706ae36a9435c237ea908e3ccff9a830673,
1-chain,P-24,As-7,Ct-17,518,P-24,,202024,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x4483ab38abfa23a823246f2d4dccff066e5d7c4b523bcff17ac2759c0e46cf71,0xb2db4637483b76b3e3b5a0f950652f73704edc204c4c6b0760434e30eb66b2ee,
1-chain,Yu-30,Ct-13,Ct-17,533,Yu-30,,350708,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xd8d9c7cf4ef638c237ece7265a993197e84eb0c5169e8a835fd382dbe3112928,0xd4b68f785e0371c597a23e62424319202701089fd97417fd424cb9577993c9be,
1-chain,Yu-28,Sr-1,Yu-27,556,Yu-28,,161183,0xf8d0c9f300d0649861963ebae0bb568533619448,0x3fe603f9800ab5aa730412b5ba2ae2bcffe6da0cba1a46f6e43d677939bafb2a,0xef27c01b92d1aaafcb9b7c95a9e55678137f6b82f97e7105406584ef4532aee2,
1-chain,Nd-34,Ct-17,Ct-17,557,Nd-34,,108339,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xb8ee17ab3f01bc73b24941df464feb02274fc2191fa0192a1dbdcb72d2740c86,0x52f813f601acfd8e462e302aefad30c82cc9db5d571b705681144c3206811142,
1-chain,Ro-26,Dz-9,Ct-17,565,Ro-26,,329276,0xf8d0c9f300d0649861963ebae0bb568533619448,0xf8a9ce51e6437a77b9e224e27dda9e19dfa2286160d8386fad7f88b15290dd97,0x680dd1f3aaecc1fcb44fc68a5a997d32faf7694177f793099dce30ee643f329c,
1-chain,Gd-39,Dz-7,Mt-32,575,Gd-39,,431128,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xca91387aedf1f9dacb0d427da4a5b575be2c1778412fbff4bd3ae47c44479ad1,0xdddb61f4abe97c9b7b5eaa336a64861b2f9c0c834880363cac43aae8e224e826,
1-chain,Mt-33,Sr-1,Mt-32,582,Mt-33,,79174,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xbf3372daf9910f5e222d0a4c1a87e28c1a080089b993dbbe1665c0acc25af2d4,0x2ceab0a565bfe4f4bca1cd1909123a5fa1f94126046c79e2ebf1ac8fe6dc4223,
1-chain,Gj-9,Xj-17,,583,Dz-8,Gj-9,362999,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xc9ea747372a7f25217a6acbbe57dc31fbbb77446a4008ec46d97326cfa6ee69e,0x33111321178a3afe82bd051e2b61dfae223da05b8ddaa3ffaafd71ca441b30a3,
1-chain,Nd-32,Ct-17,T-15,584,Nd-32,,132935,0xf8d0c9f300d0649861963ebae0bb568533619448,0x3f2dcb637d033460a1d055acb245a843a2ca9e95e04399210617a7929adeee02,0x6dd46cb9e27bfb9a8e7f4069187d8f31d41c493178f14044e1c5ad0d980f56b1,
1-chain,Dx-37,Dz-7,Nd-30,595,Dx-37,,430881,0x620051b8553a724b742ae6ae9cc3585d29f49848,0x0e48f66694ef1678736d61e5d5b1f0085f213df072a2aaef317d3f55d85a1a15,0xef06714996d1fff96d69d5123ba03afc0b3e2b7f9e6fd654c67a908783ffb7a1,
1-chain,Uq-42,Vi-10,Mt-32,597,Uq-42,,116231,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x15f54c071a612d241ef8c9bfc30b737ce82a72657c1a46871781fe1f7c94220c,0xf6390049850c851909d375d4c77bd0899c70a9eb774251a832bae61172ad38c8,
1-chain,Gd-40,Vi-10,Nd-30,612,Gd-40,,134190,0xf8d0c9f300d0649861963ebae0bb568533619448,0x7524ce63c4715a1fa9adf3f597b1799bd9eea627e384bcfed8fcfe05b16839cf,0x3fcc8cfc6603cc4e5c0c0beb78100e6c74dac61e013888b999d4b01360bac43d,
1-chain,L-52,As-5,Uq-47,640,L-52,,137292,0xf8d0c9f300d0649861963ebae0bb568533619448,0x571b2884f45bb7abd29816caf974f77c2ad8006fb17450a5f4a47269a8ba2f91,0xf3f02d8afffdf42e45b30b7cdbc3b40f1dd26f15633ef7ebebbcfc4361b175cc,
1-chain,Uq-44,Vi-10,Mt-34,659,Uq-44,,265407,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xfbd57898765faf66c75c1d3a4e9ac4516a28237dd1973b69582113201e55c3d4,0x213b1c19c3811846a872a59fa9ee39ccc3b3e3be929364a57911cfab47aaf2f6,
1-chain,Qe-56,As-5,L-51,674,Qe-56,,142408,0xf8d0c9f300d0649861963ebae0bb568533619448,0x64f63f6e3628589948a9c128c9075bba4fa8d50e958506fe664b316a0f41a662,0xa777a5ce8c4ff94a0e1635c2e5ebe4660f085e0c5082f3e7eca9b45eb7c42fde,
1-chain,Mt-36,Ct-17,Eb-19,676,Mt-36,,133309,0xf8d0c9f300d0649861963ebae0bb568533619448,0x2206324ec2a343c23b11611d6155c33cb9a602e8db862bddb3cf586e0d0e495b,0x2af98bfe7ef5cdc21ad616830fdbbee527494159259a318ae3581879c4923b9c,
1-chain,K-33,Sr-3,Nd-30,689,K-33,,183771,0xf8d0c9f300d0649861963ebae0bb568533619448,0x08410fd1594467d52b27900b012f1861978b97e9183372de12f13c0cdb7088a0,0xc4d9b2e23771cd787f95f9bf75dfbd847eca708017cd7d8b8f8065d2d4b2a6f9,
1-chain,Dx-39,As-5,K-34,690,Dx-39,,431074,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xb7941f2c5022ec07846cad8787808e5b8a6f1d6f4c1bee329123060820203516,0x619b4c25efbc2e5d82316d825bdf75a7df884f47f778503c6ddb12e45489911d,
1-chain,Dx-38,Dz-7,K-31,691,Dx-38,,377168,0xb1648020b21cb50345984d3d23b13c7d47f11786,0x65d79f51f3bfea038d350baf3bac5cc90e26556bf945bda75283b98ee3ee508e,0x26fd9316e06e0df950285366c746677f40ac4e2acc677cc0bef472d15b176752,
1-chain,Nd-31,Ei-5,Cl-26,707,Nd-31,,430539,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xa5bdec5efbb3fd60fd062c06b18ae4e9301feb1959d04450bc543767e9fc9fb7,0x552859458c3586cc8006b44c31c18eaba3a6323cec90fddd9d3750c56c8ecdc2,
1-chain,Lu-38,Ct-17,P-21,729,Lu-38,,116216,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xfa93ccae716e28c72a6756704256fa8a4f4ed15e62e1702ab1c39b0f8b93e878,0xd438f6ecd78bf39d5e696440b13d3ad956a30f7ee21b8196a5b5f745ee8a3815,
1-chain,Dx-40,Ct-17,Ro-23,760,Dx-40,,430884,0x620051b8553a724b742ae6ae9cc3585d29f49848,0x82cb3ec8123c5cccf73364bde51dcb8b32b9e14cbcaf9b93fa13e9e71ef2974e,0xef06714996d1fff96d69d5123ba03afc0b3e2b7f9e6fd654c67a908783ffb7a1,
1-chain,Uq-43,Vi-11,Mt-32,769,Uq-43,,116359,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xef42d77e204a4a2d2ec85fb05ba4009ee3fdda839e1066f173a7b3c0233b2c89,0xb44e15faf720881df35c33add4642f5c6df5788156812404a1321ffaee9ed048,
1-chain,Cj-72,As-5,Gy-67,773,Cj-72,,265386,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xd29db357ba6d57fe0e102591d7708e7680467197347df02c31167256c03ee10d,0xc0ba388ce50206183aae8cb2cfc2d4ae8e91b76b2c244cf9d05f552125dd3390,
1-chain,Ux-54,Dz-7,Uq-47,783,Ux-54,,137401,0xf8d0c9f300d0649861963ebae0bb568533619448,0x8b3d0f15f8b6b2708d8ef24e27fdf8d776e383a2394b8f77ed38cf014d231f8d,0xe7fe8dff34493b32dc8373688443be74c74c3c9dedfe336edecad19d28b45b65,
1-chain,V-41,Vi-11,Nd-30,785,V-41,,134296,0xf8d0c9f300d0649861963ebae0bb568533619448,0xa084bbb8ca4652bd5f0d312c4b48f37b8f433bd4efc907e6124f33ea3eaa2dba,0x62a37827f98c4b74f2e3a0751dde45407a471f8afb6daa9fa24b2640d3cbe69f,
1-chain,Iu-75,As-5,Kk-70,796,Iu-75,,162752,0xf8d0c9f300d0649861963ebae0bb568533619448,0x2478b203033104ad2904795a68e5bd4db462e00d908067e031cda999add58d21,0xb2cd25470c2b823e20d129d33d33b2ddb9ada8c94de97e06ccb963d52ed508b5,
1-chain,Iu-76,As-5,Kk-71,802,Iu-76,,118088,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x432da691973c84561cd1f4b05923d86ce07791ce7d2f798c6d84845430550a1d,0xf3172681cc7fbd2ab55c5820a5243d017271ae6911ca1518bfb985c883f964bb,
1-chain,Gd-42,Ct-17,Cl-25,803,Gd-42,,116353,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x6071052d5acf47774d7e6b71b0fde30ddcc7a33eb5fd1e9c4f050239c22c0e0b,0x7f024f3e79e9c40569b5a43005797352eed30f5b6fa04e05a542b5f741a674fe,
1-chain,D-77,As-5,Yv-72,804,D-77,,166683,0xf8d0c9f300d0649861963ebae0bb568533619448,0x816874747f1eb62b3bbf9c0a7e22683602a2b486c35fdb64da2b3fa05ccd5006,0xeebfb78c1c7cb94d5ce3db064882cee627f1a445878d6dd8ff6bc29b41232baf,
1-chain,Qe-57,Vi-10,Uq-47,805,Qe-57,,142410,0xf8d0c9f300d0649861963ebae0bb568533619448,0xb4625232cf7d831646293ec3be0d9f259dec03ce7f93727f2c6209a735d0dac7,0x757ad22b4fae7ec06ea07e017931515a2ed0121e28e70efba0061cc3e08aef16,
1-chain,Dx-41,Ct-17,Ro-24,816,Dx-41,,430885,0x620051b8553a724b742ae6ae9cc3585d29f49848,0x7650df3b009c3211c4a5bb2abb8176e3be32a709e98a388afe4aff74113ef0a0,0xef06714996d1fff96d69d5123ba03afc0b3e2b7f9e6fd654c67a908783ffb7a1,
1-chain,Nd-33,Ct-17,T-16,824,Nd-33,,124006,0x620051b8553a724b742ae6ae9cc3585d29f49848,0x24e0bfae731cef1e292682a17ee256f15eb1b24101a5f7fbdcaea7bc6dfa7644,0xe4e8e601782892afbbf4856d2456e550bad7aca483d20a0b0f60727db778a06b,
1-chain,C-58,Dz-7,L-51,825,C-58,,142518,0xf8d0c9f300d0649861963ebae0bb568533619448,0x0708cba73dbe5056b5dc5a5c1b9e43950f26eb9c830a3186d648684065608fd6,0x595123403f3bb2199c49dd2c270f26e5ca1d6d8244b0b8f12511cae681e9f8cd,
1-chain,Gd-43,Ct-17,Cl-26,837,Gd-43,,134234,0xf8d0c9f300d0649861963ebae0bb568533619448,0x488bd46f283c976386d6cc6cec2203c91287f14a98cc24cbfa2bcca3a2e50e69,0x14af01bb5d4257142ae81c595e65933dafc7c168991fdbc7a919e1424f1ee3b3,
1-chain,V-44,Ct-17,Yu-27,839,V-44,,134299,0xf8d0c9f300d0649861963ebae0bb568533619448,0x0132b2183d19a0311101a6137ec1050327d260ea9a0f38fe3ea58ed845295722,0x034dee4e4922b473a0b4a504391749d917290c6eb63c93dc3a8144eda2c3ca98,
1-chain,Ux-53,As-5,Pb-48,842,Ux-53,,116418,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xb0dd5741e329179e445538d069e9f630bece05b44cbce28ea639b8bfaa5f85de,0x719e2e175713c88701f1384a0cb48090b693d17f4f0e1da5fd6b69202309709b,
1-chain,Ux-52,Sr-1,L-51,844,Ux-52,,41526,0xa86cd6bfe453ad3bd3bfbb263d223a1a39eebeab,0xe3648f250b8adf790b7b7d23db8c7164730c2a15e4af71b2eb581602d1c67a98,0x3c2e9e47da13e9bdf8e1186ddd84df5791478c0d42cdb36914296a2961aa5514,
1-chain,K-35,Ct-17,Xj-18,844,K-35,,123975,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xee43a5b363aba1c8c2fbbdf39b20233494a6dedaff712fc7b83288b575a7b011,0x2fac67b9bb493648f74fddf9ce1a4dc63d4c77422edfaa1df09fb81260313f95,
1-chain,Gd-41,Dz-7,K-34,845,Gd-41,,134191,0xf8d0c9f300d0649861963ebae0bb568533619448,0xcb4ff4ac79199af811f50b8d8488c5d9ccdf16f6525fe0d257aff19fba4668b7,0x23088c1903a93a8b64fbcf0bc07dfb84450ea54e4ce6af89952694c9716ba282,
1-chain,Lu-37,As-7,Nd-30,847,Lu-37,,116212,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xd4fddae9fc55ab031aea049f217f06e434255031f4cbe02da4a3671f3407384c,0xd438f6ecd78bf39d5e696440b13d3ad956a30f7ee21b8196a5b5f745ee8a3815,
1-chain,Pb-45,Vi-11,Mt-34,847,Pb-45,,116361,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x5b7d261292c6182ea50ef64e29ebc66a4e97f92b1dd131cc95232aeddd9953cb,0xb44e15faf720881df35c33add4642f5c6df5788156812404a1321ffaee9ed048,
1-chain,Pb-49,Sr-2,Uq-47,851,Pb-49,,137155,0xf8d0c9f300d0649861963ebae0bb568533619448,0x531d2e0654338d5ac0d3e60263980cecf6d2258bccd25babc1e2fa915fd31922,0x7e8a841b60912be1f6d2f95fdb3dc2ec7534985f82ca93c0d8b8841618c337d8,
1-chain,Ai-61,Vi-10,L-51,854,Ai-61,,161329,0xf8d0c9f300d0649861963ebae0bb568533619448,0xcfb52ea6fd495b4c472c79af70fe87ff888d755a5e1975c6eef31b02b6f5b93d,0x742274e90b38acb9b6fe3d1e746ef7fb4334d98bb02341759b97e9b11b2509f9,
1-chain,V-42,Vi-11,K-31,872,V-42,,361958,0xd8014f8c72a6af106b52ebd015dc5d3b8ea50fa0,0xc07a3230a3224dbf3f9cbb27dcff4b15206a64e408a4c72020bcf775c04621d4,0xb45428a4b0890fcdfa7dca5bafc08aa9e81919dc0eefed77bc0a9948557becd0,
1-chain,Pb-44,Ro-22,Ro-22,874,Pb-44,,137150,0xf8d0c9f300d0649861963ebae0bb568533619448,0xf9e54136c0715e2448d5b01e18bf642b97933fc1d6deff123a7cd10c1815e067,0x390c0a3caec63dc391bf28f9b0d953a406413992b9303be35f3b66b18477ca5f,
1-chain,Wy-49,Ct-17,Mt-32,890,Wy-49,,137189,0xf8d0c9f300d0649861963ebae0bb568533619448,0xc1a1a057ceb38df00a7cd01cffd0e17ba8f96fa0388a5d3c301892da7e53a36e,0xb91bbd3a01e8673e95aba8ce3b09db59567d99069834ab121545d6af11aa0a25,
1-chain,Pb-50,Sr-3,Uq-47,906,Pb-50,,386400,0x620051b8553a724b742ae6ae9cc3585d29f49848,0x0e2e6517dd80e3608b9b09025809c009757d968195c74f47ee5c6ba5d9251aa5,0x86fc0a4a86a05236591c97e0864769c5196811fdd69e2993ea789dd2e7eb3cfe,
1-chain,Wy-47,T-15,Mt-32,920,Wy-47,,137183,0xf8d0c9f300d0649861963ebae0bb568533619448,0x0ab9fc9d6d05fd5d45b66a64cad920170d2c03c8ee700c620586d3c7a77a3c49,0x07dbd2e1ef2f1a8c041891ab9a98cba2b3ec3e940834f4c0dc66aa01c6c5b78d,
1-chain,Iu-74,Dz-7,Gy-67,947,Iu-74,,162751,0xf8d0c9f300d0649861963ebae0bb568533619448,0x27eefca27bdacd062a32b8a2f9c6862242e20664e0404cea6d19536563156087,0x44f542f0ca536fa90416f033b7468c91b2a188fdd9f7dbf6026023badc828501,
1-chain,Pg-55,As-5,Wy-50,952,Pg-55,,283717,0xa4a1f13f6d71fe8261f7d539bf7b9a0fca2a0cae,0xb033ac5b61eff4aa7c0c7c73ebac212532077f74d88818b079a58005cd09e5a5,0x849e90ef85ebc2df25a6285ec78b5366bde399868687f7f257e7f44a4a998c8e,
1-chain,Kk-68,Sr-1,Gy-67,958,Kk-68,,162684,0xf8d0c9f300d0649861963ebae0bb568533619448,0x5603b98362127eb964ecbefc04637b2a42876ca468d8a7b90a28fc0373fd522b,0xb524c5055d311ddf295ccbed323491c293865cd1190cef11a9c8582476024584,
1-chain,Wy-51,Ei-4,Uq-47,960,Wy-51,,137193,0xf8d0c9f300d0649861963ebae0bb568533619448,0x4ace4f95b8671083ef7282d2e5c71e1642625b174a48f5d1fd5922c47b91d168,0xea34c9690d6d177c4b38a98bf650b55b7387fed561729bd61c5ca9fd50bf8ea0,
1-chain,Lu-39,Ct-17,Eb-22,963,Lu-39,,116349,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x6468c20c867aea3c1a6d377cbc1b553cc7dd61b4b134dcdd227617b945fd5a63,0xe19601d97fd466a413276725dc76a8f8f64f41c5b238db29bc4e005e9d489e37,
1-chain,N-85,As-5,S-102,964,P-22,N-85,119698,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x731299052cfbc444ef9be5a09a7a6746509105192cbc2f722c69f83b4ebe2f08,0x3e462e6dbdcadbdceb3c5abd41460d995522a007dbf80d23ef570eecebecad47,
1-chain,Yu-31,Dz-9,Eb-22,973,Yu-31,,225927,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x970bb06cea5fff7eced37ed80bac3798b06322e0f0ed4aaeed289cf84e7025dd,0xad2d71db9a94d678c0db8b172746990a0f7cf27c78c858e5db154cbdd3f31ba8,
1-chain,Qe-55,Vi-10,Gy-67,973,P-22,Qe-55,326767,0xf8d0c9f300d0649861963ebae0bb568533619448,0x52078513d38305da9580d0a2e0ce46be3ea299bcbbdc0c7ab462dfacae29750d,0xffd6cdb7dec452e3c1bca027dddd35317f226d88fb1ac51b3f6b742fba392c1e,
1-chain,Mt-37,Sr-3,K-34,978,Mt-37,,61271,0x620051b8553a724b742ae6ae9cc3585d29f49848,0xc1b67d184ca7b2f8348f6c4c30fc1243a5b9996b46201b2f028637dc74e1df6e,0x6a24c7457bf59a2d299392611d9013b59537ce6fbb67148a67d9e558ca85a038,
1-chain,D-78,Dz-7,Kk-71,983,D-78,,166685,0xf8d0c9f300d0649861963ebae0bb568533619448,0x53d609a222930d77617f6e2bf9a0b861eee3c86c25120aa590eb958dc07d87c4,0x48022f1e37e6c2ad80a11a56417d0cdd7a356a9a3ae6ca26edb35a15e100bd22,
1-chain,Co-79,Dz-7,Yv-72,984,Co-79,,166734,0xf8d0c9f300d0649861963ebae0bb568533619448,0xd76c6b1144d42968c99f422b61dcf2358b9fd088b08653d6e7edaa49f46aeebd,0xb203408a9ff834bd3d151f323b39f3f8d56bc2c901f031922e1706b340ce009c,
1-chain,Yv-71,Sr-1,Kk-70,987,Yv-71,,162690,0xf8d0c9f300d0649861963ebae0bb568533619448,0x6878f4521216de28486e360a1c6fac1e9ffcc2d41f120877cc6f5f426cf2070e,0xa2de86bdc4ac550749de6b045e43e6ca7725eb5a63e56677e379432c895140a0,
1-chain,V-43,Dz-9,Mt-34,992,V-43,,134297,0xf8d0c9f300d0649861963ebae0bb568533619448,0x3ba9425df45d52021b61145d9a7f57caebab3554a86736441ed27fdb53e69ac3,0xd257a8a3493f67fd9752ee195c7d7d41a1529906a1a89cfdcca740719c7823ef,
1-chain,Cj-73,Sr-1,Yv-72,996,Cj-73,,37587,0x0d1c41d60ef876b3244c9db50ea5c196ced8e07e,0xc94d8f2ab7fc096b3bd1858659905fa50f40405f9bc7284a9276f1a3b40b1abe,0x82793b701d9790a74136428b918c20a72f9ba58411fbf813379b8853e051aa5f,
1-chain,L-49,Xj-17,Mt-32,997,L-49,,137286,0xf8d0c9f300d0649861963ebae0bb568533619448,0x6aae9fa86621e3a8422a899e172406fada94c43df2940a7ec14907d8d95d2783,0x60af7f19870307a925ae303b6c316ca8f46a3dc78c399b06f109537118d89678,
1-chain,W-80,Vi-10,Kk-70,1002,W-80,,166835,0xf8d0c9f300d0649861963ebae0bb568533619448,0x79eca1b4f39ecf23f6e7ba0f04b9325d3daa3d6c83c05313e4569e4ced49fb08,0x4afd15e9894c4f1249ec188281bb882861e1ec81422a002968718bd715a2ce1f,
1-chain,Lx-82,Vi-10,Yv-72,1011,Lx-82,,273585,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x7116a84b91dbe4b5936f487bd5cfc207b9a5688170e45d41c8b93e430b2ff744,0x7825cfb54a2f0f321721b4f77d2eaa69940d3a7c97f2a0f6e1c9d93ceaed1495,
1-chain,Lu-40,Ct-17,P-23,1012,Lu-40,,328395,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xbdafa28df51fedcf69a2e65ce4d2b1449427e2875875081c562df6bcc4059b21,0x5e50aa3c22f73dacc44f168865a3ba7f85dd3c106f448e25030f3efbe7a680a7,
1-chain,W-81,Vi-10,Kk-71,1012,W-81,,166836,0xf8d0c9f300d0649861963ebae0bb568533619448,0xe05b72b7063bd2f30a3daf8338b1e1e4caa874e60772d52a9a0f9b40384c7051,0x8a3812ae40dc30ee7972caf79e683df94b2ad4253c6b35e724b452b199472674,
1-chain,Wy-52,Ei-5,Uq-47,1013,Wy-52,,137196,0xf8d0c9f300d0649861963ebae0bb568533619448,0x57502939f2a781df590b4564ed1bae676992eda427dba43f8fb5f2a3ba9d8784,0x25af9a79b26254b395745309203b1e2d1e3ac60dd6f2cb92c9ab89bc84487948,
1-chain,Kk-69,Sr-2,Gy-67,1028,Kk-69,,269266,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xe381374741faeb892cd9264a7201e0d7c150a47e5d2db1f1c6408a1731a7cc1c,0x430e06ea3077b93096f574b2d947cd85ee674b45a6ee7cb8bda86440c222f12e,
1-chain,Qe-58,Vi-11,Uq-47,1033,Qe-58,,265404,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0x511a8ebae7d6c8d2b8ae1768ec01f6b1b019336342e27e20f9e4f512b0c99c41,0x213b1c19c3811846a872a59fa9ee39ccc3b3e3be929364a57911cfab47aaf2f6,
1-chain,Pb-46,P-21,Cl-25,1036,Pb-46,,116375,0x2a4a229c4d748c2346963d0bb30c48cd11021aac,0xe29381592625d3d3679560f5234410b04b7cece638678cdc172859ba333b1c7f,0x0c44169323632ed1cb160168ee82da9200d12ce914f7da5074994f081af36e05,
